date,time,symbol,setup,side,entry,stop,target,exit,pnl,r_multiple,size,bias_weight,reasons,momentum_score,mean_rev_score,vol_cap,pullback_score,exit_time
2023-01-06,2023-01-06T12:25:00-05:00,SPY,momentum_continuation,LONG,385.52,385.52,386.36571428571426,386.465,261.7649999999981,,277,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-06T13:35:00-05:00
2023-01-06,2023-01-06T13:35:00-05:00,SPY,momentum_continuation,LONG,386.465,386.465,387.089,387.12,292.1300000000132,,446,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-06T14:10:00-05:00
2023-01-06,2023-01-06T14:10:00-05:00,SPY,momentum_continuation,LONG,387.12,387.12,387.6972142857143,387.72,286.20000000001085,,477,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-06T14:20:00-05:00
2023-01-06,2023-01-06T14:20:00-05:00,SPY,momentum_continuation,LONG,387.72,387.72,388.3297857142857,388.295,273.1249999999946,,475,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-06T14:45:00-05:00
2023-01-06,2023-01-06T14:45:00-05:00,SPY,momentum_continuation,LONG,388.295,388.295,388.96992857142857,389.02,285.64999999998656,,394,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-06T15:05:00-05:00
2023-01-06,2023-01-06T15:05:00-05:00,SPY,momentum_continuation,LONG,389.02,388.40732142857144,389.7662142857142,388.63,-149.75999999999476,-0.6365491110463463,384,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-06T15:25:00-05:00
2023-01-06,2023-01-06T15:25:00-05:00,SPY,momentum_continuation,LONG,388.63,387.9946428571429,389.3924285714286,388.09,-181.44000000000688,-0.8499156829680261,336,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-06T15:55:00-05:00
2023-01-09,2023-01-09T12:00:00-05:00,SPY,momentum_continuation,LONG,393.375,392.8285714285714,394.0307142857143,393.0,-146.625,-0.6862745098039134,391,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-09T12:10:00-05:00
2023-01-09,2023-01-09T12:10:00-05:00,SPY,momentum_continuation,LONG,393.0,392.3610714285714,393.54671428571424,392.085,-362.3400000000081,-1.4320849636668043,396,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-09T12:40:00-05:00
2023-01-10,2023-01-10T12:00:00-05:00,SPY,momentum_continuation,LONG,388.025,388.025,389.04907142857144,389.155,344.6499999999986,,305,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-10T12:40:00-05:00
2023-01-10,2023-01-10T12:40:00-05:00,SPY,momentum_continuation,LONG,389.155,389.155,390.01407142857147,389.99,281.39500000001226,,337,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-10T14:20:00-05:00
2023-01-10,2023-01-10T14:20:00-05:00,SPY,momentum_continuation,LONG,389.99,389.43910714285715,390.60707142857143,389.58,-183.27000000001118,-0.7442463533225759,447,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-10T14:50:00-05:00
2023-01-10,2023-01-10T14:50:00-05:00,SPY,momentum_continuation,LONG,389.58,389.01500000000004,390.17,389.19,-158.72999999999445,-0.6902654867257118,407,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-10T15:10:00-05:00
2023-01-10,2023-01-10T15:15:00-05:00,SPY,momentum_continuation,LONG,389.49,389.49,390.1219285714286,390.17,306.6800000000031,,451,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-10T15:55:00-05:00
2023-01-10,2023-01-10T15:55:00-05:00,SPY,momentum_continuation,LONG,390.17,389.65785714285715,390.78457142857144,390.45,129.63999999998737,0.5467224546721866,463,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-10T16:00:00-05:00
2023-01-11,2023-01-11T12:00:00-05:00,SPY,momentum_continuation,LONG,392.87,392.2448214285714,393.35621428571426,393.315,188.23499999999711,0.7117966295343849,423,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-11T12:15:00-05:00
2023-01-11,2023-01-11T12:15:00-05:00,SPY,momentum_continuation,LONG,393.315,393.315,393.83299999999997,394.02,391.27499999999117,,555,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-11T13:15:00-05:00
2023-01-11,2023-01-11T13:15:00-05:00,SPY,momentum_continuation,LONG,394.02,393.5785714285715,394.5827142857143,393.27,-390.0,-1.699029126213856,520,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-11T13:20:00-05:00
2023-01-11,2023-01-11T13:20:00-05:00,SPY,momentum_continuation,LONG,393.27,393.27,394.01764285714285,393.89,241.80000000000177,,390,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-11T13:35:00-05:00
2023-01-11,2023-01-11T13:35:00-05:00,SPY,momentum_continuation,LONG,393.89,393.40017857142857,394.5657857142857,393.495,-176.95999999999185,-0.8064163324826642,448,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-11T14:10:00-05:00
2023-01-11,2023-01-11T14:15:00-05:00,SPY,momentum_continuation,LONG,393.495,393.495,394.17235714285715,394.25,357.11499999999785,,473,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-11T14:40:00-05:00
2023-01-11,2023-01-11T14:40:00-05:00,SPY,momentum_continuation,LONG,394.25,394.25,394.69428571428574,394.62,224.59000000000276,,607,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-11T15:15:00-05:00
2023-01-11,2023-01-11T15:15:00-05:00,SPY,momentum_continuation,LONG,394.62,394.1939285714286,395.1202857142857,394.17,-253.7999999999936,-1.0561609388097917,564,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-11T15:40:00-05:00
2023-01-11,2023-01-11T15:45:00-05:00,SPY,momentum_continuation,LONG,394.525,394.525,395.0547142857143,395.06,287.83000000001346,,538,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-11T15:55:00-05:00
2023-01-11,2023-01-11T15:55:00-05:00,SPY,momentum_continuation,LONG,395.06,395.06,395.58385714285714,395.43,193.88000000000238,,524,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-11T16:00:00-05:00
2023-01-11,2023-01-11T16:00:00-05:00,SPY,momentum_continuation,LONG,395.43,395.0625,396.135,395.47,19.480000000009966,0.10884353741501965,487,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-11T16:00:00-05:00
2023-01-12,2023-01-12T12:00:00-05:00,SPY,momentum_continuation,LONG,396.24,396.24,397.70692857142853,397.85,350.980000000003,,218,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-12T12:30:00-05:00
2023-01-12,2023-01-12T12:30:00-05:00,SPY,momentum_continuation,LONG,397.85,396.96732142857144,398.95321428571424,396.13,-452.3600000000072,-1.9486142019016806,263,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-12T13:30:00-05:00
2023-01-12,2023-01-12T13:50:00-05:00,SPY,momentum_continuation,LONG,397.67,396.8030357142857,398.73235714285715,397.24,-116.10000000000184,-0.49598352214212754,270,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-12T15:00:00-05:00
2023-01-12,2023-01-12T16:00:00-05:00,SPY,momentum_continuation,LONG,396.95,396.20446428571427,398.02064285714283,396.85,-28.69999999999021,-0.1341317365268989,287,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-12T16:00:00-05:00
2023-01-13,2023-01-13T12:05:00-05:00,SPY,momentum_continuation,LONG,395.815,395.815,396.6829285714286,396.735,325.68000000000563,,354,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-13T13:00:00-05:00
2023-01-13,2023-01-13T13:05:00-05:00,SPY,momentum_continuation,LONG,396.49,396.49,397.2597142857143,396.265,-121.05000000001223,,538,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-13T13:20:00-05:00
2023-01-13,2023-01-13T13:25:00-05:00,SPY,momentum_continuation,LONG,396.29,396.29,396.83335714285715,396.95,335.9399999999838,,509,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-13T13:40:00-05:00
2023-01-13,2023-01-13T13:40:00-05:00,SPY,momentum_continuation,LONG,396.95,396.95,397.47007142857143,397.595,353.4600000000212,,548,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-13T13:50:00-05:00
2023-01-13,2023-01-13T13:50:00-05:00,SPY,momentum_continuation,LONG,397.595,397.1755357142857,398.19735714285713,397.37,-114.97500000001162,-0.536398467432916,511,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-13T14:25:00-05:00
2023-01-13,2023-01-13T14:25:00-05:00,SPY,momentum_continuation,LONG,397.37,396.79035714285715,397.86757142857135,397.88,222.35999999999603,0.8798521256931441,436,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-13T15:05:00-05:00
2023-01-13,2023-01-13T15:05:00-05:00,SPY,momentum_continuation,LONG,397.88,397.88,398.4982857142857,399.075,598.6949999999965,,501,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-13T15:40:00-05:00
2023-01-13,2023-01-13T15:40:00-05:00,SPY,momentum_continuation,LONG,399.075,398.55553571428567,399.5773571428571,398.5,-293.8249999999942,-1.1069095909246198,511,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-13T15:50:00-05:00
2023-01-13,2023-01-13T15:50:00-05:00,SPY,momentum_continuation,LONG,398.5,397.9973214285714,399.0592142857143,398.58,35.359999999992965,0.15914742451150798,442,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-13T16:00:00-05:00
2023-01-17,2023-01-17T12:05:00-05:00,SPY,momentum_continuation,LONG,398.54,397.9453571428572,399.25357142857143,397.92,-247.38000000000181,-1.0426426426426731,399,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-17T12:15:00-05:00
2023-01-17,2023-01-17T12:40:00-05:00,SPY,momentum_continuation,LONG,398.07,398.07,398.66835714285713,398.695,300.0,,480,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-17T13:40:00-05:00
2023-01-17,2023-01-17T13:40:00-05:00,SPY,momentum_continuation,LONG,398.695,398.26125,399.1605,398.255,-255.63999999999868,-1.0144092219020706,581,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-17T14:15:00-05:00
2023-01-17,2023-01-17T14:40:00-05:00,SPY,momentum_continuation,LONG,398.51,398.0889285714286,399.1142857142857,398.14,-188.33000000000231,-0.8787107718406242,509,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-17T15:00:00-05:00
2023-01-18,2023-01-18T13:50:00-05:00,SPY,momentum_continuation,LONG,393.71,393.14125,394.5025,393.375,-128.30499999999216,-0.5890109890109884,383,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-18T14:10:00-05:00
2023-01-18,2023-01-18T14:30:00-05:00,SPY,momentum_continuation,LONG,393.72,393.11428571428576,394.4908571428571,393.125,-225.50500000001034,-0.9823113207547862,379,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-18T15:00:00-05:00
2023-01-19,2023-01-19T12:05:00-05:00,SPY,momentum_continuation,LONG,388.335,388.335,389.19271428571426,388.35,5.220000000015034,,348,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-19T12:25:00-05:00
2023-01-19,2023-01-19T13:00:00-05:00,SPY,momentum_continuation,LONG,388.61,388.61,389.1962142857143,389.255,263.80499999999256,,409,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-19T13:05:00-05:00
2023-01-19,2023-01-19T13:05:00-05:00,SPY,momentum_continuation,LONG,389.255,389.255,390.0197857142857,390.125,317.55000000000166,,365,0.5,mom_score:1.00,1.0,0.150782300386507,0.95,,2023-01-19T13:40:00-05:00
2023-01-19,2023-01-19T13:40:00-05:00,SPY,momentum_continuation,LONG,390.125,389.38160714285715,390.96207142857145,389.76,-120.450000000003,-0.49099207302427766,330,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-19T14:05:00-05:00
2023-01-19,2023-01-19T14:05:00-05:00,SPY,momentum_continuation,LONG,389.76,389.76,390.73235714285715,390.75,263.3400000000024,,266,0.5,mom_score:0.80,0.8,0.08842513043838462,0.95,,2023-01-19T14:25:00-05:00
2023-01-19,2023-01-19T14:30:00-05:00,SPY,momentum_continuation,LONG,390.66,389.89089285714283,391.5609285714286,390.09,-177.8400000000156,-0.7411191084281555,312,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-19T15:35:00-05:00
2023-01-20,2023-01-20T12:00:00-05:00,SPY,momentum_continuation,LONG,391.785,391.785,392.493,392.785,347.0,,347,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-20T13:40:00-05:00
2023-01-20,2023-01-20T13:40:00-05:00,SPY,momentum_continuation,LONG,392.785,392.785,393.5007857142857,393.38,219.5549999999891,,369,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-20T13:55:00-05:00
2023-01-20,2023-01-20T13:55:00-05:00,SPY,momentum_continuation,LONG,393.38,393.38,394.1922142857143,394.17,273.3400000000071,,346,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-20T14:35:00-05:00
2023-01-20,2023-01-20T14:35:00-05:00,SPY,momentum_continuation,LONG,394.17,394.17,394.78042857142856,394.78,242.16999999998285,,397,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-20T15:05:00-05:00
2023-01-20,2023-01-20T15:05:00-05:00,SPY,momentum_continuation,LONG,394.78,394.78,395.2677857142857,395.47,371.9100000000294,,539,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-20T15:15:00-05:00
2023-01-20,2023-01-20T15:15:00-05:00,SPY,momentum_continuation,LONG,395.47,394.9428571428571,396.03657142857145,394.985,-231.3450000000065,-0.9200542005419469,477,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-20T15:25:00-05:00
2023-01-20,2023-01-20T15:25:00-05:00,SPY,momentum_continuation,LONG,394.985,394.985,395.67792857142854,395.755,295.679999999993,,384,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-20T15:55:00-05:00
2023-01-20,2023-01-20T15:55:00-05:00,SPY,momentum_continuation,LONG,395.755,395.0841071428572,396.48307142857146,395.72,-13.054999999988127,-0.05216928400315078,373,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-20T16:00:00-05:00
2023-01-23,2023-01-23T12:00:00-05:00,SPY,momentum_continuation,LONG,401.53,400.72517857142856,402.4517857142857,400.425,-300.5599999999895,-1.3729753716440838,272,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-23T12:10:00-05:00
2023-01-23,2023-01-23T12:15:00-05:00,SPY,momentum_continuation,LONG,400.475,400.475,401.37607142857144,401.43,280.7699999999953,,294,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-23T12:55:00-05:00
2023-01-23,2023-01-23T12:55:00-05:00,SPY,momentum_continuation,LONG,401.43,401.43,402.0831428571429,402.29,374.96000000000595,,436,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-23T13:40:00-05:00
2023-01-23,2023-01-23T13:40:00-05:00,SPY,momentum_continuation,LONG,402.29,401.77535714285716,402.6875714285714,401.56,-417.5600000000104,-1.4184594031922548,572,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-23T14:05:00-05:00
2023-01-23,2023-01-23T14:35:00-05:00,SPY,mean_reversion_vwap_bbands,SHORT,400.71,400.71,400.0775,400.055,228.59499999999048,,349,0.5,mr_score:0.60,0.0,0.6,0.95,,2023-01-23T14:40:00-05:00
2023-01-23,2023-01-23T15:50:00-05:00,SPY,momentum_continuation,LONG,400.29,399.44196428571433,401.17564285714286,400.38,27.08999999999247,0.10612760581172388,301,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-23T16:00:00-05:00
2023-01-24,2023-01-24T12:00:00-05:00,SPY,momentum_continuation,LONG,400.03,399.30392857142857,400.82428571428574,399.75,-86.51999999999157,-0.38563698967041454,309,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-24T12:05:00-05:00
2023-01-24,2023-01-24T12:10:00-05:00,SPY,momentum_continuation,LONG,400.15,400.15,401.0001428571428,400.905,249.9049999999985,,331,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-24T13:50:00-05:00
2023-01-24,2023-01-24T13:50:00-05:00,SPY,momentum_continuation,LONG,400.905,400.4439285714286,401.6012857142857,400.105,-360.7999999999795,-1.7350890782340926,451,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-24T14:05:00-05:00
2023-01-24,2023-01-24T14:30:00-05:00,SPY,momentum_continuation,LONG,400.435,400.435,400.99600000000004,400.9,229.70999999998764,,494,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-24T15:00:00-05:00
2023-01-24,2023-01-24T15:10:00-05:00,SPY,momentum_continuation,LONG,400.59,400.11982142857147,401.16521428571434,399.94,-291.8499999999898,-1.3824534751235797,449,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-24T15:35:00-05:00
2023-01-24,2023-01-24T15:55:00-05:00,SPY,momentum_continuation,LONG,400.325,399.7232142857143,400.9371428571429,400.21,-49.45000000000391,-0.19109792284868082,430,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-24T15:55:00-05:00
2023-01-25,2023-01-25T12:00:00-05:00,SPY,momentum_continuation,LONG,397.26,397.26,398.1967142857143,398.2,238.75999999999942,,254,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-25T13:15:00-05:00
2023-01-25,2023-01-25T13:15:00-05:00,SPY,momentum_continuation,LONG,398.2,398.2,398.8199285714286,398.855,286.89000000001295,,438,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-25T13:30:00-05:00
2023-01-25,2023-01-25T13:30:00-05:00,SPY,momentum_continuation,LONG,398.855,398.855,399.39092857142856,399.595,328.56000000000404,,444,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-25T14:15:00-05:00
2023-01-25,2023-01-25T14:15:00-05:00,SPY,momentum_continuation,LONG,399.595,398.9325,400.302,398.79,-306.7050000000026,-1.2150943396226102,381,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-25T14:35:00-05:00
2023-01-25,2023-01-25T14:35:00-05:00,SPY,momentum_continuation,LONG,398.79,398.79,399.7037142857143,399.735,283.49999999999795,,300,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-25T14:55:00-05:00
2023-01-25,2023-01-25T14:55:00-05:00,SPY,momentum_continuation,LONG,399.735,399.735,400.5913571428571,400.56,266.4749999999963,,323,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-25T15:10:00-05:00
2023-01-25,2023-01-25T15:30:00-05:00,SPY,momentum_continuation,LONG,399.99,399.2573214285714,400.78121428571427,399.76,-70.8400000000056,-0.31391664635633404,308,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-25T15:55:00-05:00
2023-01-25,2023-01-25T15:55:00-05:00,SPY,momentum_continuation,LONG,399.76,398.99910714285716,400.4970714285714,400.34,181.53999999999502,0.7622623797230709,313,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-25T16:00:00-05:00
2023-01-26,2023-01-26T12:00:00-05:00,SPY,momentum_continuation,LONG,401.68,401.68,402.968,401.89,46.82999999999544,,223,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-26T12:50:00-05:00
2023-01-26,2023-01-26T12:55:00-05:00,SPY,momentum_continuation,LONG,402.525,401.7523214285714,403.2432142857143,401.895,-220.4999999999984,-0.815345504968795,350,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-26T13:10:00-05:00
2023-01-26,2023-01-26T13:15:00-05:00,SPY,momentum_continuation,LONG,402.125,402.125,403.0612142857143,403.05,316.3500000000039,,342,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-26T13:40:00-05:00
2023-01-26,2023-01-26T13:40:00-05:00,SPY,momentum_continuation,LONG,403.05,403.05,403.95628571428574,403.95,298.79999999999245,,332,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-26T15:25:00-05:00
2023-01-26,2023-01-26T15:25:00-05:00,SPY,momentum_continuation,LONG,403.95,403.95,404.6233571428571,404.74,329.43000000000853,,417,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-26T16:00:00-05:00
2023-01-26,2023-01-26T16:00:00-05:00,SPY,momentum_continuation,LONG,404.74,404.14410714285714,405.47707142857143,404.56,-70.38000000000267,-0.30206772550195204,391,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-26T16:00:00-05:00
2023-01-27,2023-01-27T12:00:00-05:00,SPY,momentum_continuation,LONG,405.89,405.89,406.7181428571428,406.38,150.4300000000028,,307,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-27T12:45:00-05:00
2023-01-27,2023-01-27T12:45:00-05:00,SPY,momentum_continuation,LONG,406.38,406.38,407.0460714285714,407.09,247.07999999999288,,348,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-27T14:20:00-05:00
2023-01-27,2023-01-27T14:20:00-05:00,SPY,momentum_continuation,LONG,407.09,407.09,407.63928571428573,407.69,305.4000000000116,,509,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-27T15:05:00-05:00
2023-01-27,2023-01-27T15:10:00-05:00,SPY,momentum_continuation,LONG,408.045,407.57000000000005,408.593,407.49,-283.0500000000035,-1.1684210526316772,510,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-27T15:15:00-05:00
2023-01-27,2023-01-27T15:15:00-05:00,SPY,momentum_continuation,LONG,407.49,406.96482142857144,408.04321428571427,406.77,-313.9200000000119,-1.370962257735523,436,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-27T15:50:00-05:00
2023-01-30,2023-01-30T12:15:00-05:00,SPY,momentum_continuation,LONG,403.375,402.60964285714283,404.30442857142856,402.775,-184.800000000007,-0.7839477368175479,308,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-30T12:30:00-05:00
2023-01-30,2023-01-30T13:20:00-05:00,SPY,momentum_continuation,LONG,402.9,402.21642857142854,403.68728571428574,402.215,-243.1750000000008,-1.0020898641588158,355,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-30T13:35:00-05:00
2023-01-30,2023-01-30T15:40:00-05:00,SPY,momentum_continuation,LONG,401.48,400.80107142857145,402.25071428571425,400.835,-232.20000000001392,-0.9500263019464014,360,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-30T15:50:00-05:00
2023-01-31,2023-01-31T12:05:00-05:00,SPY,momentum_continuation,LONG,402.77,402.77,403.55557142857145,403.585,299.91999999999916,,368,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-01-31T12:20:00-05:00
2023-01-31,2023-01-31T12:20:00-05:00,SPY,momentum_continuation,LONG,403.585,402.87678571428575,404.20385714285715,404.185,235.80000000000894,0.8472012102875368,393,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-31T13:55:00-05:00
2023-01-31,2023-01-31T13:55:00-05:00,SPY,momentum_continuation,LONG,404.185,404.185,404.63807142857144,404.575,248.03999999999132,,636,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-31T14:55:00-05:00
2023-01-31,2023-01-31T14:55:00-05:00,SPY,momentum_continuation,LONG,404.575,404.22464285714284,405.02842857142855,404.165,-266.4999999999793,-1.1702344546380128,650,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-31T15:15:00-05:00
2023-01-31,2023-01-31T15:40:00-05:00,SPY,momentum_continuation,LONG,404.45,404.45,404.9622142857143,405.0,262.3500000000054,,477,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-31T15:50:00-05:00
2023-01-31,2023-01-31T15:50:00-05:00,SPY,momentum_continuation,LONG,405.0,405.0,405.4470714285714,405.905,404.5349999999878,,447,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-31T15:55:00-05:00
2023-01-31,2023-01-31T15:55:00-05:00,SPY,momentum_continuation,LONG,405.905,405.29321428571427,406.6721428571429,406.14,88.83000000000516,0.38412142440166464,378,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-01-31T16:00:00-05:00
2023-02-01,2023-02-01T13:15:00-05:00,SPY,momentum_continuation,LONG,404.465,404.465,404.98271428571434,404.815,182.00000000001182,,520,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-01T13:40:00-05:00
2023-02-01,2023-02-01T13:45:00-05:00,SPY,momentum_continuation,LONG,404.5,404.5,405.1037857142857,404.52,9.879999999991014,,494,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-01T14:00:00-05:00
2023-02-01,2023-02-01T14:00:00-05:00,SPY,momentum_continuation,LONG,404.52,404.52,405.253,403.945,-244.37499999999517,,425,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-01T14:05:00-05:00
2023-02-01,2023-02-01T14:10:00-05:00,SPY,momentum_continuation,LONG,405.33,404.49910714285716,406.52507142857144,403.31,-519.1399999999953,-2.431119707715515,257,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-01T14:35:00-05:00
2023-02-01,2023-02-01T14:45:00-05:00,SPY,momentum_continuation,LONG,408.81,408.81,410.8919285714286,411.72,349.200000000003,,120,0.5,mom_score:1.00,1.0,0.0,0.9219232107238561,,2023-02-01T15:10:00-05:00
2023-02-01,2023-02-01T15:10:00-05:00,SPY,momentum_continuation,LONG,411.72,409.2528571428571,414.57057142857144,410.65,-99.51000000000465,-0.4337000579038917,93,0.5,mom_score:1.00,1.0,0.0,0.9021407576803882,,2023-02-01T15:55:00-05:00
2023-02-02,2023-02-02T12:00:00-05:00,SPY,momentum_continuation,LONG,415.875,415.875,416.71842857142855,416.49,177.12000000000262,,288,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-02T12:30:00-05:00
2023-02-02,2023-02-02T12:30:00-05:00,SPY,momentum_continuation,LONG,416.49,416.49,417.31735714285713,416.62,44.719999999998436,,344,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-02T13:15:00-05:00
2023-02-02,2023-02-02T13:15:00-05:00,SPY,momentum_continuation,LONG,416.62,416.62,417.5368571428571,417.3,246.16000000000247,,362,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-02T13:45:00-05:00
2023-02-02,2023-02-02T13:45:00-05:00,SPY,momentum_continuation,LONG,417.3,417.3,418.0102857142857,418.055,294.4499999999982,,390,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-02T14:00:00-05:00
2023-02-02,2023-02-02T14:00:00-05:00,SPY,momentum_continuation,LONG,418.055,417.4526785714286,418.76678571428573,417.185,-345.3900000000018,-1.4444115031129625,397,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-02T14:10:00-05:00
2023-02-02,2023-02-02T14:10:00-05:00,SPY,momentum_continuation,LONG,417.185,416.61357142857145,418.0137142857143,416.12,-356.77499999999924,-1.863750000000049,335,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-02T14:15:00-05:00
2023-02-02,2023-02-02T15:30:00-05:00,SPY,momentum_continuation,LONG,415.32,415.32,416.68807142857145,416.73,279.18000000000495,,198,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-02T15:55:00-05:00
2023-02-03,2023-02-03T12:15:00-05:00,SPY,momentum_continuation,LONG,415.86,414.7180357142857,417.0103571428571,414.025,-416.54500000000826,-1.606880375293177,227,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-03T13:00:00-05:00
2023-02-03,2023-02-03T14:40:00-05:00,SPY,momentum_continuation,LONG,413.08,412.0751785714286,414.36278571428574,412.61,-107.15999999999326,-0.4677448018482138,228,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-03T14:55:00-05:00
2023-02-03,2023-02-03T15:20:00-05:00,SPY,momentum_continuation,LONG,412.81,411.6521428571429,414.0234285714286,411.63,-259.6000000000015,-1.019123997532434,220,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-03T15:50:00-05:00
